Article,Article Description,Movement Type Text,Movement type,Qty in unit of entry,Reference,Entry Date,Sales Value inc. VAT,Sales Value,Document Header Text,Document Date,Order Price Unit,Qty in OPUn,Amt.in loc.cur.,Purchase order,Base Unit of Measure,Debit/Credit ind,User Name,Trans./Event Type
1473106,Ritual Ayur 1106385 B+SG,GI Sales without ED,Z51,-1,7598,03/01/2022,-85.00,-85.00,POS/8210,03/01/2022,,0.000,-38.97,,PC,H,BWREMOTE_P34,WA
1473107,Ritual Sakura 1106473 B+SG,GI Sales without ED,Z51,-1,7598,03/01/2022,-85.00,-85.00,POS/8210,03/01/2022,,0.000,-38.98,,PC,H,BWREMOTE_P34,WA
1473120,Ritual Jing 1107150 CANDL,GR goods receipt,101,42,0183340538,03/01/2022,"9,450.00",0.00,,22/12/2021,PC,42,"4,233.79",4503840525,PC,S,ZHANGJ,WE
1473121,Ritual Mehr 1107152 CANDL,GR goods receipt,101,66,0183340538,03/01/2022,"14,850.00",0.00,,22/12/2021,PC,66,"6,742.57",4503840525,PC,S,ZHANGJ,WE
1473122,Ritual Sakura 1107153 CANDL,GR goods receipt,101,24,0183340538,03/01/2022,"4,680.00",0.00,,22/12/2021,PC,24,"2,494.08",4503840525,PC,S,ZHANGJ,WE
1473123,Ritual Ayur 1107156 OTH,GR goods receipt,101,24,0183340536,03/01/2022,"6,120.00",0.00,,22/12/2021,PC,24,"3,268.04",4503840523,PC,S,ZHANGJ,WE
1473124,Ritual Mehr 1107166 OTH,GR goods receipt,101,66,0183340536,03/01/2022,"16,830.00",0.00,,22/12/2021,PC,66,"8,987.11",4503840523,PC,S,ZHANGJ,WE
1473125,Ritual Sakura 1107175 OTH,GR goods receipt,101,108,0183340536,03/01/2022,"27,540.00",0.00,,22/12/2021,PC,108,"14,706.18",4503840523,PC,S,ZHANGJ,WE
1473125,Ritual Sakura 1107175 OTH,GI Sales without ED,Z51,-1,7575,03/01/2022,-255.00,-295.00,POS/8210,03/01/2022,,0.000,-125.63,,PC,H,BWREMOTE_P34,WA
1473126,Ritual Jing 1107180 OTH,GR goods receipt,101,24,0183340536,03/01/2022,"7,080.00",0.00,,22/12/2021,PC,24,"3,171.75",4503840523,PC,S,ZHANGJ,WE
1473128,Ritual Jing 1107419 HOME,GI Sales without ED,Z51,-1,4639,03/01/2022,-295.00,-295.00,POS/8210,03/01/2022,,0.000,-136.17,,PC,H,BWREMOTE_P34,WA
1473128,Ritual Jing 1107419 HOME,GR goods receipt,101,16,0183340536,03/01/2022,"4,720.00",0.00,,22/12/2021,PC,16,"2,178.69",4503840523,PC,S,ZHANGJ,WE
1473152,Ritual Floral 1109605 CANDL,GR goods receipt,101,42,0183340538,03/01/2022,"12,390.00",0.00,,22/12/2021,PC,42,"6,592.67",4503840525,PC,S,ZHANGJ,WE
1473156,Ritual Floral 1109729 OTH,GR goods receipt,101,24,0183340537,03/01/2022,"4,800.00",0.00,,22/12/2021,PC,24,"2,173.92",4503840524,PC,S,ZHANGJ,WE
1473157,Ritual White 1109730 OTH,GR goods receipt,101,24,0183340537,03/01/2022,"4,080.00",0.00,,22/12/2021,PC,24,"2,217.39",4503840524,PC,S,ZHANGJ,WE
1473158,Ritual Black 1109731 OTH,GR goods receipt,101,12,0183340537,03/01/2022,"2,040.00",0.00,,22/12/2021,PC,12,"1,108.70",4503840524,PC,S,ZHANGJ,WE
1473159,Ritual Amst 1109732 OTH,GR goods receipt,101,48,0183340537,03/01/2022,"8,160.00",0.00,,22/12/2021,PC,48,"4,434.78",4503840524,PC,S,ZHANGJ,WE
1473160,Ritual Mehr 1109907 OTH,GR goods receipt,101,84,0183340537,03/01/2022,"13,020.00",0.00,,22/12/2021,PC,84,"6,982.08",4503840524,PC,S,ZHANGJ,WE
1473161,Ritual Mehr 1109912 HOME,GR goods receipt,101,36,0183340536,03/01/2022,"9,180.00",0.00,,22/12/2021,PC,36,"4,902.06",4503840523,PC,S,ZHANGJ,WE
1473175,Ritual Sakura 1111745 SET,GI Sales without ED,Z51,-1,7626,03/01/2022,-230.00,-172.50,POS/8210,03/01/2022,,0.000,-105.72,,PC,H,BWREMOTE_P34,WA
1473380,Cliniq Moi. Surge V0FF01 SET,GI Sales without ED,Z51,-1,4646,03/01/2022,-575.00,-575.00,POS/8210,03/01/2022,,0.000,-362.04,,PC,H,BWREMOTE_P34,WA
221402,Kiehls Ultra Faci S0666105 DCR,GI Sales without ED,Z51,-1,7507,02/01/2022,-580.00,-590.00,POS/8210,02/01/2022,,0.000,-288.44,,PC,H,BWREMOTE_P34,WA
221402,Kiehls Ultra Faci S0666105 DCR,GI Sales without ED,Z51,-2,7511,02/01/2022,"-1,160.00","-1,180.00",POS/8210,02/01/2022,,0.000,-576.87,,PC,H,BWREMOTE_P34,WA
528399,Armani Designer L2859100 MUP,GI Sales without ED,Z51,-1,7489,02/01/2022,-630.00,-630.00,POS/8210,02/01/2022,,0.000,-313.21,,PC,H,BWREMOTE_P34,WA
1078936,Shu U Lightbulb F2296200 PD,GI Sales without ED,Z51,-1,7544,02/01/2022,-365.00,-365.00,POS/8210,02/01/2022,,0.000,-181.30,,PC,H,BWREMOTE_P34,WA
1142904,Miu Miu 77788008 EDPS,GI Sales without ED,Z51,-1,7542,02/01/2022,-870.00,-870.00,POS/8210,02/01/2022,,0.000,-338.49,,PC,H,BWREMOTE_P34,WA
1219514,Shu Ue The Lightb F6673000 ACC,GI Sales without ED,Z51,-1,7544,02/01/2022,-65.00,-65.00,POS/8210,02/01/2022,,0.000,-32.28,,PC,H,BWREMOTE_P34,WA
1404693,L'Occi Karite 01MA150K18 HDCR,GI Sales without ED,Z51,-1,7493,02/01/2022,-245.00,-245.00,POS/8210,02/01/2022,,0.000,-114.71,,PC,H,BWREMOTE_P34,WA
1454955,L'Occi Immort 27DC050I20 CR,GI Sales without ED,Z51,-1,4553,02/01/2022,-980.00,-980.00,POS/8210,02/01/2022,,0.000,-458.07,,PC,H,BWREMOTE_P34,WA
1457333,Ritual Amsterdam 1105518 B+SG,GI Sales without ED,Z51,-1,4542,02/01/2022,-95.00,-95.00,POS/8210,02/01/2022,,0.000,-43.53,,PC,H,BWREMOTE_P34,WA
1457338,Ritual Amsterdam 1105534 HOME,GI Sales without ED,Z51,-1,7519,02/01/2022,-320.00,-370.00,POS/8210,02/01/2022,,0.000,-146.68,,PC,H,BWREMOTE_P34,WA
1460280,L'Occi Verben 15GM065VB20 GEL,GI Sales without ED,Z51,-1,4553,02/01/2022,-75.00,-75.00,POS/8210,02/01/2022,,0.000,-35.09,,PC,H,BWREMOTE_P34,WA
1461750,Armani My Way LB402500 EDPS,GI Sales without ED,Z51,-1,4588,02/01/2022,-945.00,-990.00,POS/8210,02/01/2022,,0.000,-469.44,,PC,H,BWREMOTE_P34,WA
1462879,YSL Encre F7550500 MUP,GI Sales without ED,Z51,-1,4575,02/01/2022,-580.00,-615.00,POS/8210,02/01/2022,,0.000,-288.38,,PC,H,BWREMOTE_P34,WA
1465907,L'Occi Immort 27DH030I20 SER,GI Sales without ED,Z51,-1,4553,02/01/2022,-980.00,-980.00,POS/8210,02/01/2022,,0.000,-458.44,,PC,H,BWREMOTE_P34,WA
1469535,Sulwha Skin 111173105 SET,GI Sales without ED,Z51,-1,7495,02/01/2022,"-1,557.00","-1,557.00",POS/8210,02/01/2022,,0.000,-588.15,,PC,H,BWREMOTE_P34,WA
1470294,Filorg Meso 1V1072 MSK,GI Sales without ED,Z51,-1,4549,02/01/2022,-430.00,-470.00,POS/8210,02/01/2022,,0.000,-164.51,,PC,H,BWREMOTE_P34,WA
1471337,Ritual Mehr 1109927 B+SG,GI Sales without ED,Z51,-1,4542,02/01/2022,-85.00,-95.00,POS/8210,02/01/2022,,0.000,-38.97,,PC,H,BWREMOTE_P34,WA
1473121,Ritual Mehr 1107152 CANDL,GI Sales without ED,Z51,-1,7530,02/01/2022,-225.00,-225.00,POS/8210,02/01/2022,,0.000,-89.40,,PC,H,BWREMOTE_P34,WA
1473128,Ritual Jing 1107419 HOME,GI Sales without ED,Z51,-1,7479,02/01/2022,-295.00,-295.00,POS/8210,02/01/2022,,0.000,-135.80,,PC,H,BWREMOTE_P34,WA
1473152,Ritual Floral 1109605 CANDL,GI Sales without ED,Z51,-1,7519,02/01/2022,-295.00,-340.00,POS/8210,02/01/2022,,0.000,-135.15,,PC,H,BWREMOTE_P34,WA
1477537,Kiehls Super S3802300 CR,GI Sales without ED,Z51,-1,7511,02/01/2022,-765.00,-765.00,POS/8210,02/01/2022,,0.000,-381.82,,PC,H,BWREMOTE_P34,WA
1477800,Kiehls Ultra Faci S4416500 CR,GI Sales without ED,Z51,-1,7500,02/01/2022,-315.00,-225.00,POS/8210,02/01/2022,,0.000,-156.83,,PC,H,BWREMOTE_P34,WA
1481768,HP Terre d H 107305V0 SET,GI Sales without ED,Z51,-1,7475,02/01/2022,"-1,105.00","-1,105.00",POS/8210,02/01/2022,,0.000,-486.78,,PC,H,BWREMOTE_P34,WA
1482775,Lancô Genifique TM745000 SET,GI Sales without ED,Z51,-1,4558,02/01/2022,-975.00,"-1,025.00",POS/8210,02/01/2022,,0.000,-485.65,,PC,H,BWREMOTE_P34,WA
1496500,L'Occi Holi HKOCVKIT00481 SET,GI Sales without ED,Z51,-2,7493,02/01/2022,"-1,130.00","-1,130.00",POS/8210,02/01/2022,,0.000,-529.74,,PC,H,BWREMOTE_P34,WA
1498101,HP Twilly 106279V0 SET,GI Sales without ED,Z51,-1,7534,02/01/2022,"-1,280.00","-1,280.00",POS/8210,02/01/2022,,0.000,-564.59,,PC,H,BWREMOTE_P34,WA
556532,Kiehls Mid.Rec. S0674200 NCR,GI Sales without ED,Z51,-1,7459,01/01/2022,-565.00,-565.00,POS/8210,01/01/2022,,0.000,-280.76,,PC,H,BWREMOTE_P34,WA
864999,KIEHLS ULTRAFAC S1091200 MOI,GI Sales without ED,Z51,-1,4488,01/01/2022,-265.00,-265.00,POS/8210,01/01/2022,,0.000,-132.01,,PC,H,BWREMOTE_P34,WA
868056,Kiehls Calendula S0926300 TO,GI Sales without ED,Z51,-1,4488,01/01/2022,-340.00,-355.00,POS/8210,01/01/2022,,0.000,-169.01,,PC,H,BWREMOTE_P34,WA
1004091,EL Double Wear 1G5Y17 MUP,GI Sales without ED,Z51,-1,7426,01/01/2022,-405.00,-420.00,POS/8210,01/01/2022,,0.000,-231.82,,PC,H,BWREMOTE_P34,WA
1053426,La Mer 51KA010000 CL,GI Sales without ED,Z51,-1,7421,01/01/2022,"-1,150.00","-1,195.00",POS/8210,01/01/2022,,0.000,-658.67,,PC,H,BWREMOTE_P34,WA
1224441,Kiehls Cranberry S2446600 MSK,GI Sales without ED,Z51,-1,4488,01/01/2022,-365.00,-365.00,POS/8210,01/01/2022,,0.000,-181.39,,PC,H,BWREMOTE_P34,WA
1230612,St.Laur CLASSIC 11 ZERO00360 SUNG,RE Sales DOMESTIC,X52,1,7407,01/01/2022,"3,020.00","2,416.00",POS/8210,01/01/2022,,0.000,"1,102.03",,PC,S,BWREMOTE_P34,WA
1278307,Shisei Future Solu 13918 CL,GI Sales without ED,Z51,-1,4524,01/01/2022,-510.00,-510.00,POS/8210,01/01/2022,,0.000,-207.01,,PC,H,BWREMOTE_P34,WA
1316228,Foreo Ufo F3814 MSK,GI Sales without ED,Z51,-1,7442,01/01/2022,-86.00,-86.00,POS/8210,01/01/2022,,0.000,-35.29,,PC,H,BWREMOTE_P34,WA
1357622,Arden White Tea A0117984 EDTS,GI Sales without ED,Z51,-1,4493,01/01/2022,-420.00,-420.00,POS/8210,01/01/2022,,0.000,-168.94,,PC,H,BWREMOTE_P34,WA
1379227,Ritual Ayurveda 1111271 MIST,GI Sales without ED,Z51,-1,4502,01/01/2022,-175.00,-175.00,POS/8210,01/01/2022,,0.000,-59.86,,PC,H,BWREMOTE_P34,WA
1404637,HP Merveilles 101327V0 EDTS,GI Sales without ED,Z51,-1,7372,01/01/2022,-940.00,-940.00,POS/8210,01/01/2022,,0.000,-281.28,,PC,H,BWREMOTE_P34,WA
1420779,L'Occi HKOCVKIT00336 SET,GI Sales without ED,Z51,-1,7368,01/01/2022,-335.00,-335.00,POS/8210,01/01/2022,,0.000,-156.78,,PC,H,BWREMOTE_P34,WA
1431828,L'Occi TRX HKOCVKIT00280 SET,GI Sales without ED,Z51,-1,4524,01/01/2022,-490.00,-490.00,POS/8210,01/01/2022,,0.000,-229.47,,PC,H,BWREMOTE_P34,WA
1450980,Bvlgari Coffret 41154 COFF,GI Sales without ED,Z51,-3,4493,01/01/2022,"-1,740.00","-1,392.00",POS/8210,01/01/2022,,0.000,-609.60,,PC,H,BWREMOTE_P34,WA
1452530,Kiehls Vital Skin S3602300 SER,GI Sales without ED,Z51,-1,4488,01/01/2022,"-1,295.00","-1,295.00",POS/8210,01/01/2022,,0.000,-647.33,,PC,H,BWREMOTE_P34,WA
1457338,Ritual Amsterdam 1105534 HOME,GI Sales without ED,Z51,-1,4502,01/01/2022,-320.00,-370.00,POS/8210,01/01/2022,,0.000,-146.69,,PC,H,BWREMOTE_P34,WA
1473097,Ritual White 1105981 HOME,GI Sales without ED,Z51,-1,4514,01/01/2022,-290.00,-335.00,POS/8210,01/01/2022,,0.000,-136.48,,PC,H,BWREMOTE_P34,WA
1473098,Ritual Black 1105982 HOME,GI Sales without ED,Z51,-1,7449,01/01/2022,-290.00,-335.00,POS/8210,01/01/2022,,0.000,-136.63,,PC,H,BWREMOTE_P34,WA
1473120,Ritual Jing 1107150 CANDL,GI Sales without ED,Z51,-1,4502,01/01/2022,-225.00,-225.00,POS/8210,01/01/2022,,0.000,-89.38,,PC,H,BWREMOTE_P34,WA
1473120,Ritual Jing 1107150 CANDL,GI Sales without ED,Z51,-1,7452,01/01/2022,-225.00,-202.50,POS/8210,01/01/2022,,0.000,-89.38,,PC,H,BWREMOTE_P34,WA
1473122,Ritual Sakura 1107153 CANDL,GI Sales without ED,Z51,-1,7442,01/01/2022,-195.00,-225.00,POS/8210,01/01/2022,,0.000,-89.39,,PC,H,BWREMOTE_P34,WA
1473126,Ritual Jing 1107180 OTH,GI Sales without ED,Z51,-1,7452,01/01/2022,-295.00,-265.50,POS/8210,01/01/2022,,0.000,-116.91,,PC,H,BWREMOTE_P34,WA
1473150,Ritual Black 1109602 CANDL,GI Sales without ED,Z51,-1,7442,01/01/2022,-295.00,-340.00,POS/8210,01/01/2022,,0.000,-135.15,,PC,H,BWREMOTE_P34,WA
1473150,Ritual Black 1109602 CANDL,GI Sales without ED,Z51,-1,4502,01/01/2022,-295.00,-340.00,POS/8210,01/01/2022,,0.000,-135.16,,PC,H,BWREMOTE_P34,WA
1473155,Ritual White 1109609 CANDL,GI Sales without ED,Z51,-1,7434,01/01/2022,-295.00,-340.00,POS/8210,01/01/2022,,0.000,-135.16,,PC,H,BWREMOTE_P34,WA
1473155,Ritual White 1109609 CANDL,GI Sales without ED,Z51,-1,4514,01/01/2022,-295.00,-340.00,POS/8210,01/01/2022,,0.000,-135.16,,PC,H,BWREMOTE_P34,WA
1473155,Ritual White 1109609 CANDL,GI Sales without ED,Z51,-1,7436,01/01/2022,-295.00,-340.00,POS/8210,01/01/2022,,0.000,-135.16,,PC,H,BWREMOTE_P34,WA
1473157,Ritual White 1109730 OTH,GI Sales without ED,Z51,-1,7383,01/01/2022,-170.00,-100.00,POS/8210,01/01/2022,,0.000,-77.90,,PC,H,BWREMOTE_P34,WA
1473159,Ritual Amst 1109732 OTH,GI Sales without ED,Z51,-1,4499,01/01/2022,-170.00,-200.00,POS/8210,01/01/2022,,0.000,-77.86,,PC,H,BWREMOTE_P34,WA
1473970,St.Laur SL M75-001 SUNG,GI Sales without ED,Z51,-1,7410,01/01/2022,"-3,295.00","-2,636.00",POS/8210,01/01/2022,,0.000,"-1,210.70",,PC,H,BWREMOTE_P34,WA
1473970,St.Laur SL M75-001 SUNG,GI Sales without ED,Z51,-1,7408,01/01/2022,"-3,295.00","-2,636.00",POS/8210,01/01/2022,,0.000,"-1,210.70",,PC,H,BWREMOTE_P34,WA
1473970,St.Laur SL M75-001 SUNG,RE Sales Non-EU,Z52,1,7409,01/01/2022,"3,295.00","2,636.00",POS/8210,01/01/2022,,0.000,"1,210.70",,PC,S,BWREMOTE_P34,WA
1477539,Kiehls Ultra Faci S4416400 CR,GI Sales without ED,Z51,-1,7459,01/01/2022,-580.00,-590.00,POS/8210,01/01/2022,,0.000,-289.31,,PC,H,BWREMOTE_P34,WA
1479726,Clarins Extra 80079000 SET,GI Sales without ED,Z51,-1,7398,01/01/2022,"-2,080.00","-2,080.00",POS/8210,01/01/2022,,0.000,"-1,000.67",,PC,H,BWREMOTE_P34,WA
1479726,Clarins Extra 80079000 SET,GI Sales without ED,Z51,-1,7376,01/01/2022,"-2,080.00","-2,080.00",POS/8210,01/01/2022,,0.000,"-1,000.67",,PC,H,BWREMOTE_P34,WA
1482017,Burb Hero 99350037946 EDTS,GI Sales without ED,Z51,-1,4493,01/01/2022,-575.00,-575.00,POS/8210,01/01/2022,,0.000,-224.89,,PC,H,BWREMOTE_P34,WA
1482887,HP H24 106285V0 SET,GI Sales without ED,Z51,-1,4506,01/01/2022,"-1,030.00","-1,030.00",POS/8210,01/01/2022,,0.000,-454.28,,PC,H,BWREMOTE_P34,WA
1489393,EYS DB Milkvetch soup 400g,GI Sales without ED,Z51,-2,7418,01/01/2022,-140.00,-140.00,POS/8210,01/01/2022,,0.000,-66.19,,PC,H,BWREMOTE_P34,WA
1489394,EYS DB Gingko Soup 400g,GI Sales without ED,Z51,-2,7418,01/01/2022,-140.00,-140.00,POS/8210,01/01/2022,,0.000,-66.19,,PC,H,BWREMOTE_P34,WA
1490443,L'Occi Osman 11ET075O21 EDTS,GI Sales without ED,Z51,-1,4524,01/01/2022,-510.00,-510.00,POS/8210,01/01/2022,,0.000,-238.92,,PC,H,BWREMOTE_P34,WA
1496428,L'Occi Holi HKOCVKIT00476 SET,GI Sales without ED,Z51,-1,4493,01/01/2022,-490.00,-490.00,POS/8210,01/01/2022,,0.000,-229.73,,PC,H,BWREMOTE_P34,WA
1498101,HP Twilly 106279V0 SET,GI Sales without ED,Z51,-1,4506,01/01/2022,"-1,280.00","-1,280.00",POS/8210,01/01/2022,,0.000,-564.59,,PC,H,BWREMOTE_P34,WA
1498102,HP Jardin Nil 106370V0 SET,GI Sales without ED,Z51,-1,7468,01/01/2022,"-1,105.00","-1,105.00",POS/8210,01/01/2022,,0.000,-487.40,,PC,H,BWREMOTE_P34,WA
1498102,HP Jardin Nil 106370V0 SET,RE Sales Non-EU,Z52,1,7465,01/01/2022,"1,105.00","1,105.00",POS/8210,01/01/2022,,0.000,487.40,,PC,S,BWREMOTE_P34,WA
1498102,HP Jardin Nil 106370V0 SET,GI Sales without ED,Z51,-1,7430,01/01/2022,"-1,105.00","-1,105.00",POS/8210,01/01/2022,,0.000,-487.40,,PC,H,BWREMOTE_P34,WA
1502371,L'Occi CNY HKOCVKIT00504 SET,GI Sales without ED,Z51,-1,7413,01/01/2022,-335.00,-335.00,POS/8210,01/01/2022,,0.000,-157.35,,PC,H,BWREMOTE_P34,WA
221366,Kiehls Rare 80762700 TO,GI Sales without ED,Z51,-1,4472,31/12/2021,-225.00,-225.00,POS/8210,31/12/2021,,0.000,-111.84,,PC,H,BWREMOTE_P34,WA
221370,Kiehls Rare S1126603 MSK,GI Sales without ED,Z51,-1,4472,31/12/2021,-310.00,-310.00,POS/8210,31/12/2021,,0.000,-116.17,,PC,H,BWREMOTE_P34,WA
515012,Shu Uemura 90013920 EBP,GI Sales without ED,Z51,-1,7332,31/12/2021,-210.00,-210.00,POS/8210,31/12/2021,,0.000,-104.35,,PC,H,BWREMOTE_P34,WA
528399,Armani Designer L2859100 MUP,GI Sales without ED,Z51,-1,7328,31/12/2021,-630.00,-630.00,POS/8210,31/12/2021,,0.000,-313.21,,PC,H,BWREMOTE_P34,WA
540628,Bioth Ho T-Pur L3471100 CL,GI Sales without ED,Z51,-1,4472,31/12/2021,-240.00,-240.00,POS/8210,31/12/2021,,0.000,-119.22,,PC,H,BWREMOTE_P34,WA
1012209,L'Occi Almond 29HD500A15 SOIL,GI Sales without ED,Z51,-1,4472,31/12/2021,-355.00,-355.00,POS/8210,31/12/2021,,0.000,-170.83,,PC,H,BWREMOTE_P34,WA
1263423,Gucci Bloom 99240004584 EDPS,GI Sales without ED,Z51,-1,7317,31/12/2021,-910.00,-910.00,POS/8210,31/12/2021,,0.000,-355.14,,PC,H,BWREMOTE_P34,WA
1334509,EL P7PM01 MUP SET,GI Sales without ED,Z51,-1,7332,31/12/2021,-730.00,-755.00,POS/8210,31/12/2021,,0.000,-417.89,,PC,H,BWREMOTE_P34,WA
1456803,L'Occi Rose 24MA150R19 HDCR,GI Sales without ED,Z51,-1,4472,31/12/2021,-245.00,-245.00,POS/8210,31/12/2021,,0.000,-114.56,,PC,H,BWREMOTE_P34,WA
1457333,Ritual Amsterdam 1105518 B+SG,GI Sales without ED,Z51,-1,7324,31/12/2021,-95.00,-76.00,POS/8210,31/12/2021,,0.000,-43.53,,PC,H,BWREMOTE_P34,WA
1461829,Ritual Ayurveda 1106071 SET,GI Sales without ED,Z51,-1,7346,31/12/2021,-295.00,-236.00,POS/8210,31/12/2021,,0.000,-102.49,,PC,H,BWREMOTE_P34,WA
1470283,Filorg Skin 1CC23 SET,GI Sales without ED,Z51,-1,7321,31/12/2021,-695.00,-695.00,POS/8210,31/12/2021,,0.000,-265.54,,PC,H,BWREMOTE_P34,WA
1473008,Ritual Floral 1104830 OTH,GI Sales without ED,Z51,-1,7324,31/12/2021,-440.00,-408.00,POS/8210,31/12/2021,,0.000,-201.66,,PC,H,BWREMOTE_P34,WA
1473093,Ritual Jing 1105147 HDCR,GI for cost center,201,-12,,07/01/2022,"-1,200.00",0.00,Rituals TconverCN20211244,31/12/2021,,0.000,-589.81,,PC,H,CHOWB,WA
1473097,Ritual White 1105981 HOME,GI for cost center,201,-4,,07/01/2022,"-1,160.00",0.00,Rituals TconverCN20211244,31/12/2021,,0.000,-545.92,,PC,H,CHOWB,WA
1473098,Ritual Black 1105982 HOME,GI for cost center,201,-4,,07/01/2022,"-1,160.00",0.00,Rituals TconverCN20211244,31/12/2021,,0.000,-546.54,,PC,H,CHOWB,WA
1473102,Ritual Black 1106093 OTH,GI for cost center,201,-3,,07/01/2022,"-1,320.00",0.00,Rituals TconverCN20211244,31/12/2021,,0.000,-612.58,,PC,H,CHOWB,WA
1473103,Ritual White 1106097 OTH,GI Sales without ED,Z51,-1,7324,31/12/2021,-440.00,-408.00,POS/8210,31/12/2021,,0.000,-201.67,,PC,H,BWREMOTE_P34,WA
1473104,Ritual Black 1106101 OTH,GI for cost center,201,-3,,07/01/2022,"-1,320.00",0.00,Rituals TconverCN20211244,31/12/2021,,0.000,-613.32,,PC,H,CHOWB,WA
1473107,Ritual Sakura 1106473 B+SG,GI Sales without ED,Z51,-1,7346,31/12/2021,-85.00,-68.00,POS/8210,31/12/2021,,0.000,-38.97,,PC,H,BWREMOTE_P34,WA
1473121,Ritual Mehr 1107152 CANDL,GI Sales without ED,Z51,-1,7346,31/12/2021,-225.00,-180.00,POS/8210,31/12/2021,,0.000,-89.40,,PC,H,BWREMOTE_P34,WA
1473124,Ritual Mehr 1107166 OTH,GI for cost center,201,-6,,07/01/2022,"-1,530.00",0.00,Rituals TconverCN20211244,31/12/2021,,0.000,-750.26,,PC,H,CHOWB,WA
1473125,Ritual Sakura 1107175 OTH,GI for cost center,201,-6,,07/01/2022,"-1,530.00",0.00,Rituals TconverCN20211244,31/12/2021,,0.000,-753.78,,PC,H,CHOWB,WA
1473128,Ritual Jing 1107419 HOME,GI for cost center,201,-4,,07/01/2022,"-1,180.00",0.00,Rituals TconverCN20211244,31/12/2021,,0.000,-543.20,,PC,H,CHOWB,WA
1473152,Ritual Floral 1109605 CANDL,GI Sales without ED,Z51,-1,7324,31/12/2021,-295.00,-272.00,POS/8210,31/12/2021,,0.000,-135.16,,PC,H,BWREMOTE_P34,WA
1473161,Ritual Mehr 1109912 HOME,GI for cost center,201,-4,,07/01/2022,"-1,020.00",0.00,Rituals TconverCN20211244,31/12/2021,,0.000,-511.01,,PC,H,CHOWB,WA
1490451,L'Occi Osman HKOCVKIT00471 SET,GI Sales without ED,Z51,-1,4472,31/12/2021,-485.00,-485.00,POS/8210,31/12/2021,,0.000,-227.26,,PC,H,BWREMOTE_P34,WA
493545,Gucci Gui P.H. 99240009914 EDTS,scrap Shop to WH,Z02,-2,,30/12/2021,"-1,150.00",0.00,,30/12/2021,,0.000,-480.97,,PC,H,INOC,WA
653181,Lancô Miracle L5273500 EDPS,GI Sales without ED,Z51,-1,4408,30/12/2021,-920.00,-920.00,POS/8210,30/12/2021,,0.000,-457.31,,PC,H,BWREMOTE_P34,WA
1043507,Cliniq 3 Steps 76CK-01 DUO,GI Sales without ED,Z51,-1,4433,30/12/2021,-440.00,-490.00,POS/8210,30/12/2021,,0.000,-251.73,,PC,H,BWREMOTE_P34,WA
1136208,Gucci Bamboo 99350042003 EDPS,scrap Shop to WH,Z02,-2,,30/12/2021,"-1,820.00",0.00,,30/12/2021,,0.000,-712.21,,PC,H,INOC,WA
1194875,Shu Ue TS261700 ACC,GI Sales without ED,Z51,-1,4437,30/12/2021,-355.00,-355.00,POS/8210,30/12/2021,,0.000,-176.35,,PC,H,BWREMOTE_P34,WA
1210324,Arden Prevage A0100502 LO,scrap Shop to WH,Z02,-1,,30/12/2021,-555.00,0.00,,30/12/2021,,0.000,-192.00,,PC,H,INOC,WA
1272509,Miu Miu 77997111000 EDTS,scrap Shop to WH,Z02,-1,,30/12/2021,-783.00,0.00,,30/12/2021,,0.000,-304.30,,PC,H,INOC,WA
1372416,Ritual Ayurveda 1106378 BOCR,GI for cost center,201,-1,,30/12/2021,-185.00,0.00,Listboeta Goody Bag (Dec),30/12/2021,,0.000,-84.82,,PC,H,LAIC,WA
1379227,Ritual Ayurveda 1111271 MIST,scrap Shop to WH,Z02,-1,,30/12/2021,-175.00,0.00,,30/12/2021,,0.000,-59.86,,PC,H,INOC,WA
1383849,Lancô UV Expert F7123500 GEL,GI Sales without ED,Z51,-1,7285,30/12/2021,-570.00,-170.00,POS/8210,30/12/2021,,0.000,-283.32,,PC,H,BWREMOTE_P34,WA
1412887,HP 100965V0 COFF,scrap Shop to WH,Z02,-1,,30/12/2021,-640.00,0.00,,30/12/2021,,0.000,-193.85,,PC,H,INOC,WA
1417671,EL Re-Nutriv PC0521 MUP,GI Sales without ED,Z51,-1,4426,30/12/2021,-915.00,-950.00,POS/8210,30/12/2021,,0.000,-523.68,,PC,H,BWREMOTE_P34,WA
1457336,Ritual Amsterdam 1105531 HDW,GI Sales without ED,Z51,-1,7278,30/12/2021,-115.00,-92.00,POS/8210,30/12/2021,,0.000,-52.65,,PC,H,BWREMOTE_P34,WA
1457337,Ritual Amsterdam 1105532 HDCR,GI Sales without ED,Z51,-1,7278,30/12/2021,-115.00,-92.00,POS/8210,30/12/2021,,0.000,-52.65,,PC,H,BWREMOTE_P34,WA
1461829,Ritual Ayurveda 1106071 SET,scrap Shop to WH,Z02,-1,,30/12/2021,-295.00,0.00,,30/12/2021,,0.000,-102.50,,PC,H,INOC,WA
1471331,Ritual Ayurveda 1107157 HOME,GI Sales without ED,Z51,-1,4418,30/12/2021,-145.00,-136.00,POS/8210,30/12/2021,,0.000,-66.42,,PC,H,BWREMOTE_P34,WA
1471334,Ritual Sakura 1107176 HOME,GI Sales without ED,Z51,-1,7289,30/12/2021,-145.00,-170.00,POS/8210,30/12/2021,,0.000,-66.42,,PC,H,BWREMOTE_P34,WA
